id,classification_predictions,regression_predictions
39c0a37677d1a77a8b151573590d507223b2dfe9,3.826798864836837e-05,3
39c9bd0f2dd0a3b27014b1fb1fc8ce8ee6bad38b,5.3946830997190305e-05,3
39da0a0966306276c5d16dff2fc9dad7a85da74a,1.4064662462873902e-07,30
39db29f628fa86615769fb9439cc8a23f753ed4b,6.548131907343623e-05,3
39df2db929707a51268f87a2dbb77bb03e05a35d,1.3237167568796538e-05,10
39ee2e4abcb8123fb62fccc0c3297f30a6c89aa0,0.0001312384661750325,3
39eee26644b3df47474826e7eda5a1a9ba531576,7.515016966923749e-08,30
39f037a6a946006668da177cb99213e115db4897,4.5158163217383206e-08,30
39f62f2dce478f63d158084684717ac2d9b0f8d5,1.7077967658525864e-05,10
39f9ba67fdf35dad9150da24b8b6630ed91b7f14,9.761831876680373e-06,10
3a1011e84d9f584818f91ed0e23b23831ee0b3aa,4.3212134945985354e-08,30
3a1d0aba1f1c7bf55ddd707a62a481d300d89522,9.865204583238009e-05,3
3a1de586f66301bdadbec69f7c16cadb717bfae1,1.1609465606979968e-05,10
3a3a35f41ebcfa0acff99695ec6046d1e1a60484,0.07292095808273805,10
3a3bf5d72831ddcf437595523da141e77d5bc59f,5.242329803095561e-05,10
3a3e5a08376e02b98455f243cbd9031d70ee6520,7.170776930516045e-05,10
3a3f3b260652c79319d44aeff585260a0aee8088,9.986475338961616e-06,10
3a3ff221afc09f9464d7deb2060f2aedf9f61661,0.00010319374305733083,3
3a4d7e6824fa11c6b03bf0309c68723c95df3ed7,0.00010501487694933152,3
3a60c0340a8d06a5423d080ea5982d432ca6daf6,3.9393665546728244e-05,3
3a6cb76d299331cf09d7254343956bae5b95f048,3.5951823422138534e-05,3
3a75bc792c5e66308a85240b80833e71741064fa,2.2694404330922823e-08,30
3a7680871058884c141aae2a97a81660092e5f21,0.00010653945591907603,3
3a7b4be1a0225dac0c83b987e0ed58ab17e5a1ad,1.9653152100121257e-06,10
3a80b426f7d63ecae1dc6d6c2f00ee3f6b776fad,0.00013654365687441978,10
3a89375249c7c9dc7f537c3aba336a7c81212068,5.362330021453396e-05,10
3ab8f25f5e3f41ec81502091af6fc0eb3236024b,1.5327320578637949e-07,30
3acc2ce7118c60d1703e04d0c3d6541db2243421,4.81916180291253e-05,3
3ad350d264d5a64ce097a6c409c74ac82c5dabc1,5.120716432972012e-05,3
3adb7279795ff0b1805f63f4175a314b0c897a7d,7.446376480185948e-05,3
3ae42d84b44bbaff82eb16419cddfcd7877b12f5,2.7186985271465245e-07,30
3aea17b4bfceeeb2423cf1525916613496982dc3,9.634984072409776e-05,3
3aea96fe0b13e2601370dee3bbd5f157002af01a,6.367815146361975e-05,3
3aee2010d8ffb5342266a67ec89054370debf958,2.9675202608697594e-05,10
3afcebf394918daff2987a5a7af87e524ef02891,1.41361314434828e-07,30
3afe42745d47ee518c662abc4c04d4cef1136d46,0.00010235903951683003,3
3b098e5cdc8b0402a42b0de695d1a5562345f724,1.2571147042277446e-07,30
3b1a5a32d50077315b464efca29a93dec63a0af9,5.910297163647378e-05,3
3b29321d7e30c6fbef652cadb6204c1d6e00af93,8.728037713765028e-08,30
3b32631838bf90834a4e4bfec653201abd853636,4.939551981627559e-05,10
3b3393f2f0fecd0a557f413f31d70ae958697dba,8.293925984894599e-05,3
3b33c695f262576419fc0c667e73cbdde301b74c,0.000257501229411113,10
3b3c5263023cb4b029bbbf04f92a8ba1c0cea4db,8.107084664684215e-06,10
3b3d95a9834a2b89b76788f11cea1a3f3f1423f6,1.190998060808294e-05,10
3b495550afe33a100b1494a86a402f70bb0f85e5,0.00010083379089746325,3
3b49d847637daf597c9e20ada6e93a82f6b9ae31,4.76872808608593e-07,30
3b4a76019f47c24349f36b442248c825dd0bdd89,3.462856350861716e-05,10
3b542d47c714e6026d97de0b042517e6ae695060,6.222172376395629e-08,30
3b598afd5026d1f224458d5e216d6d99e84ef0c4,9.61061858750218e-05,3
3b5ada588531c3d222766dfae50db64c1b1cfa28,1.6335265363909125e-05,10
3b5ded41224e7f2334c8e9b2691bd41f36dadc18,3.162705136576525e-08,30
3b5f2445991fc4b607df69145efbfc60e52d6451,0.0001040572374852678,3
3b656ccc1e25e5bb96fe22541b397b366032816c,6.64495659177014e-05,10
3b69bd9809609a5cee92aff5c69e79766dc4c0b3,8.751187253820237e-05,10
3b759e7454534879d2729d3a8756a82f3f563c58,4.47374312249554e-05,10
3b76af7076917af9408d06e0ac33e229994880ea,2.110399854038045e-07,30
3b870dd4ba43c13bfb7d4e1bc0aba015720937aa,9.124094221461831e-06,10
3b913006f6583adaeb2fa5e49a9ac4578caeac23,7.756906061564232e-05,3
3ba0faaa47c5af354e4c828ecbad8fcbb9629b8b,8.089530228630554e-05,3
3ba1764f0a3f56a0b1a20c745bcabc2a1bb9f124,8.240929252893565e-05,3
3ba474efe27e18521d8c1605d82d1a331c16909b,7.317964708872331e-08,30
3ba486b6569401ee1c57b5abde6f043c8c8a6c3c,1.8437130391177605e-05,10
3ba5accb4fd9b0001065cf523611a9fb01792db6,3.3432701364619744e-05,3
3bbc6060a9d6c07d5234221f9362cecd4ea75a4c,1.0804991582791258e-05,10
3bc3337063a1796bd19d9a78c97241b8a71369a6,2.584612960986639e-05,10
3bc54f99ac302c53aea444420dc25b3c921e84fd,2.1548097554536387e-07,30
3bcdc8038f5f11eef4d6666f5d52f2aea58735a7,4.816654132591722e-05,10
3bce26cb530ac79212ae5fa7441dba7123bfa9d2,2.9870810822997975e-06,10
3be8196a5a8e3035cb6013c52583c47d4a7d72d1,3.636198756147453e-05,3
3bf2ec63c6bbbaa85c639d809999d5987ff1c7f9,7.568694869637831e-08,30
3bf781450c718e2b78426e4c0665630bedf82bcb,9.767760893557763e-08,30
3bfda8cb8c9f0311c1237d3b482a3272ff5e8844,1.9768089926089864e-05,10
3bfe538b4b97aa41d2d512fb3c8b518f32431182,2.9095020881589845e-05,3
3bfe6fb5e07092296391aab35f7a4123922c26f8,0.00013716318386483136,3
3bffe2aa325c2710e89ac6f4ac35bda0888823a5,8.104153864661403e-06,10
3c059c3b1d2eeb1317540a58625312968793a451,2.189702273023188e-05,10
3c0f0b0660c3e5d45d24c26ee56b50f712333295,9.164776419756068e-06,10
3c19f43e1c25b0b96ad14865075ec2f10c90875d,4.638661955814155e-05,3
3c1d11cbe9ab48ae5af126f1d23e31b6193b775f,0.000134265618772567,3
3c23bb176236d9d29f6f601fc1d765c25a239c58,4.737954786245864e-05,3
3c2862ca66670e22520f8829653af3d1e2e60e4a,4.119712028938437e-08,30
3c40f40ac482cde7c8404969783ab71336b97afe,3.8597185407259895e-05,10
3c44bdf10aee92e64ee3457ec689c3d6055f2726,3.0522387610742544e-06,10
3c7542a0529b2de1fbeca289b3432dee6881b1e2,5.31628502291088e-06,10
3c7d3c370f7d5555afb44068a44c5bc085e16f2c,0.00010076634143434571,3
3c833cd44f4dd505d7a15f9264b18e31e270da3d,4.494801962818276e-05,10
3c870d1b420d7dd1983431bdab8c580f2bd63cfe,5.5025218141841366e-08,30
3c9252bc8cb058c6db2d064703217e9ac640045f,0.00011676970743276201,3
3c934160d2fa707057b7a4ce3192601c3446ce35,1.6178905381405097e-07,30
3c95758cd2932102a1d5bbb2ac00d8258e5769e2,2.4623464840784496e-07,30
3c9916fa8ed82c494bfd508b7fbf02f53fdf23f3,7.697033594536248e-08,30
3c9afaab4555ff8d59edc0ebc1d6b3f2bfbad678,3.969348989644711e-05,10
3ca34be3e6744713487d6c1271f240d65f7f7749,1.5561093359706368e-07,30
3caccf0289fd6c0962a6a100a293a375deda3795,4.685895973080835e-05,3
3cb15f5bf41ba2695c8c2edf20551a0d1a1d8e77,1.77093485471189e-05,10
3cbc34cc4bf69275797d76315975e12d89d804a9,0.0023422966421242078,10
3cc07d24298e53ae9f14585044a59677b6dec01e,2.2385231782279947e-05,10
3cc8375899dd1569e617a6cded3ee791d77255a0,0.000103296421757247,10
3cd9b32587b9c513bd8f674b694b7f197f2a898e,3.2455325433097354e-05,10
3cdc8cdc2d94c054a2271069842106ae91507e66,6.702545965846598e-05,3
3ce9d8e2798bd8dbe63e2f774f69ff569726288a,5.36249305105403e-05,3
3ceaed6b3044d9b1a8dd8043d6f4a11f8c1044f2,1.0706314516222793e-07,30
3d03dca341fb80cbe029edb06b1d4929086c6d14,0.0001501102238018666,3
3d07f1de51d4ebeafff9ccb8e3954d390abe7572,9.751268918536492e-08,30
3d11efdfeb980b06eaf3b92446be00751c8246e7,0.00011882858962158746,3
3d2316c0c7b2e72a0331fac1a6988159d3f8cfe8,0.00018657573888905494,10
3d291bc04b64ab950b7594ee527ab5b735a2da35,8.174474576568899e-05,3
3d2ec52caa0b70209af4a565b1afe0dfd61cafd7,8.222018144830317e-08,30
3d32b9cd63033c779bd9f4c0ef7be29374b7f901,0.00031353976369454613,10
3d331b29247261de4821b2fccb3be5460da56453,3.3347286030105326e-05,3
3d341eb0ee126b5ca56747106f8977a51a43a9bb,9.509027507261726e-05,10
3d4134c9124956d06682fe7f6694b6a4d86f7aff,5.991358306962501e-06,10
3d54cecceb2bd07309645b58bd20fe7b4290aed8,9.919424748389195e-05,3
3d6375ebaeb7c6c5dd3574377ebe8f9e2527532a,8.966268994194766e-05,3
3d64c33cc50e72f9d60cb2c8cffb8dc17a844834,1.6940502793917755e-07,30
3d676c807eeee8e46b8b9212f6f3876f8bd176c0,0.00041261116876684914,10
3d71d6110f389f50f93dcd5892860d13f90b544e,3.334455616349845e-05,10
3d78c89ec5d546f5ccbfd7ef0f5e51f2eced9214,3.4735493016742783e-06,10
3d8a6aafd1e1ebb4d47e24a30976387e9a2a73fc,5.569786615349399e-05,3
3d921165cd6734884a00d5b935f59fa352fdc551,3.296278664425227e-07,30
3d9d4f1a90329e0906274d6fc087b5eaa1018011,7.640837471657666e-05,3
3da33f0546d7380985264e44f08fbdd40b08fd7a,3.623689216946347e-05,10
3db03b427f814aa5386cecde7a28b31b7e6fde45,7.515199999625754e-08,30
3db3a7a8d3da98d50603bde91bc1cb4d81ef985c,6.175799355249639e-05,3
3dba7c2e83f3531a37afe8569a7c6c5fb97c6872,7.400446119220851e-08,30
3dd39e373ec0cb8b2fb547e38f760933da906647,0.00010158900856194296,3
3dd822a5867dc4d264887788fab69cbd2ad06d37,3.677005678429859e-05,3
3de24ddc3e960d8f473e39432d4201ed7533b039,7.5528728126416e-07,30
3de26768c553c1f3fc4e6d748a14ea72a8974757,9.653309913797747e-05,3
3e0bfecef21bfa2e78c89315a671d5fa92dee43b,0.00012835291002443282,3
3e10a711e162e0f663546377ed42256822378587,0.00011159033130006953,3
3e1d032cb31d51f367e899551dc3322f47b93979,0.00014166096729332288,3
3e26f2349affb09aec5590d4f60a415f4d998329,4.913352251709847e-05,3
3e346b1fdeeec2a666597f871b4701a456c564ec,6.399513754476143e-05,3
3e41a717414a27b693320a4d9261464aa0aee0ac,5.371997230358691e-08,30
3e5343ee4d0227972fb0e6cb7cee1a64d7a2f5ee,9.99895357950145e-05,10
3e54aa59494bab7327b20100cba6f7e1903c7219,6.865099142302826e-05,3
3e55fa8e071f4444440a378313a0514831bec01f,4.3487214989480664e-06,10
3e57a4aea25790d78e9aef5110f1dcda4d28a56d,6.558234567870972e-05,3
3e6a7850bff590939aef90ea3662fcb16d7ea437,4.720351420217759e-08,30
3e6b2edf0e43dc24977710d831d538d91b57f8c3,7.750048449796815e-08,30
3e776bb4507a19e3f72a98bed0c8a9b5bb3f8c8f,6.166161418713835e-06,10
3e7e9c9265b63f8daaabcba9133243fe69625e22,1.1903586544348882e-07,30
3e9757e174ea05607ba623d69978a891bc533815,1.7540405367141648e-07,30
3e9e4a5722fede0c3bfa4b1ba7079b1f9f33e44f,9.934571606512172e-08,30
3eb33f02a7ab9ae0b3c5eff7e655ef123538de61,6.905928783526042e-05,3
3eb9dddbd3e37b7da238961202b673439f3b7dd8,9.34243607250597e-05,3
3ec3cc85d4c063bf9ca00a2c5e426622ce777bb6,2.409934751929823e-07,30
3ec4015e439ff7a576bd989be749c0235f27398e,5.736691839049219e-05,3
3ec499fc0f37e581d945b9eb633390a1b9efd2aa,2.5075529246039825e-05,10
3ed003ebca8cc197a618ce333045dd89fea7e7f0,6.392675537529532e-06,10
3ee5a66e00e7de5dd1373b439b1be5def9afedf1,9.449558827916294e-05,3
3ee8bfd4ae76eb64329eee4b89e74269935bf033,6.829257528210634e-05,3
3eef0b67a3f5d3ef3b729c873bfeb72896e5184e,4.5829859662606525e-06,10
3ef6757de7277998e1f804ed5624d26807cf542a,1.2047164611206448e-07,30
3ef6bf6041d2fe25c31a4e25dd9663a04e11cc88,6.684677152693161e-07,30
3efe3ef059d235501eaa051d29c6efd5be4283aa,0.00010630587049580484,3
3f0d718a07e9eaeb7a6d7831958fa0951679a321,1.5437501644224837e-06,10
3f0fbaae33faea591981d2e1e82bf9abd600e8b4,2.650660509794731e-05,10
3f1dae1ae8ddaaae725bc06b494b9c4037eb963e,1.2965593931758288e-07,30
3f2b748829683298470a22d95d300d9a816fd848,1.6083436211212942e-05,10
3f32f33ae136b7f04b53347397e17f2266048e2a,0.00017404995222869052,3
3f3665fb77f56aa0b7d9c75bdb674ffe5d9e48f7,1.3129220979726836e-05,10
3f43bc5eff8c4185603e53d2743f6fb6c23b7a80,1.9927509563341136e-06,10
3f4767880818f4dc664bbee2146b7998a92e315f,8.484429608292633e-08,30
3f61d2b088827b0a355f2dedf88d8391eb005980,4.458252642730084e-05,3
3f62c31fc07f84a5053c637a4b29f9f59e8c6068,4.506582233847158e-06,10
3f66ba5e6319047bee4d2c5c3efbb8bec313afac,0.000198654096333338,10
3f6ce0a20104ab50b8290a34b75cd7065bb3c735,0.34242372531442744,10
3f7058dfa07672a3bebab1af613b0372689a79a9,0.00013737942567351805,3
3f8cbf881233a27f27e3c9f328c0a75d4e09b198,1.497594994558087e-05,10
3f91e2ea543a7f480336bc22de121aa0e701f438,1.4035656731425388e-05,10
3f96c4da7da5bcf0fc3206c0ceb1f87f29853036,9.024366258738704e-05,3
3f9e00dfd36e2c72ae482909a5db1cc3cb45e722,1.2073467133141416e-05,10
3fa8e350e2b5de3f4b85e0e29df0cb116420adfb,4.02766822153839e-05,10
3fb4401f9f64216a5867ba11208c6b92cfd54e90,4.272521387737007e-05,3
3fb491fbaddf238228fe0c345bf4a10b89f2f9e0,0.00012170142713342442,3
3fb9882de164afc4a5a105460a3391d85236d5e3,0.00018945249178707133,10
3fc7ddae75b5d95629bdbc33c527ee45d77cedbb,2.7067779317623555e-07,30
3fcade1ee80274d3e9b704cb62f5c917ad346621,3.1221273412204645e-05,3
3fe33eed21f58c28ae228c2e680a4cd2880aedfe,2.1681640600922733e-07,30
3ffac7f070311f69903840dc751fbccd00ba1aef,0.0001345351883327348,3
3fff590191097dbdf1524644cf3a1aecd325715b,3.311069233515289e-06,10
400707a4d3e4b307c4b2c97150551514f40c878c,5.935757924796092e-06,10
4015f202064bd6b4b9c968e74794b7a033026ccb,5.3535404629029936e-05,3
4038e4a5594c316adb12d362671f9cc1c7a50043,0.00011470081621345716,3
404044bbf672ebee36d13276ac9ecf6b95f0cb3c,4.234740661013888e-05,3
404632727d3906cf3f96bced02c2fa334bb26aec,4.302461607723539e-06,10
4055870ccab895b8d971103be87af1e622d41373,0.00010531565452423549,3
405a81a0de6c1f4b3455dc68cf164dfeea9ea079,1.0823641591385117e-07,30
40623b380090c56a4726a7c86be21227028c1d14,4.55535847663093e-05,3
40767bc8db89dbb54ef655873b7d481139c61290,2.036207540306472e-07,30
407ef7d5da7c12bcaf76c1793de1161fda6fd3b9,0.00011105073486292144,10
408147760ab77cf249a32f05134bf4197d70a92f,1.7315906301180424e-07,30
4086d9c26f3a9797610646540462b466d6756eb4,7.884547627777653e-05,3
40899972fdcf4110210e8574b5583647a0e0cead,1.0108377277958014e-07,30
409fe68fcc96122d21c30ecad67ba7a37822ba81,6.093537136468214e-05,3
40a14acb656b0baa23add131925c6c731b41f53f,0.0001413465099486337,3
40bb8ab3a594ef248858133b8303d628815675a3,3.034090152164067e-05,10
40bc63ed3160e858c9c26b80bc9bd3d92a622243,4.789573592198625e-08,30
40c771f1be3926e54a0139881d80b09efcca2c52,3.822096595137107e-06,10
40c7d150fc5700058452bcbb7e0514658dfe4df4,3.3967473161871093e-06,10
40c835d4a0cd9b01ff9791f4b1c5acfd07537f6d,1.3893650013882394e-05,10
40d5a7ec2555850c888c68376c097c51a7385393,6.69302886978495e-05,3
40e72e75571180c538e5d8debcac2827b1fa8d7e,3.4544199831533766e-06,10
40e97ca0b1220845e08614fcd5e11a14b2865746,5.808773150694156e-05,10
40e99aef5fa0c220b35a11224295b7bed8a9b0fb,1.9473820510293194e-05,10
40f2ea99cdb623b8c7857a8bed93382ca655017a,1.3276263099916964e-05,10
40f52b56dddb879ea6477bef5a5074eff6b1fc6f,3.4622569089505715e-06,10
40fc4240eab2728dc6156b7c442ecfcd4ff1e9d4,8.995051730349e-05,10
41016ba97fb2dc291078d445160fd7403e411f89,2.0856727962553963e-07,30
410a4545fe9fd2d65aae1d3cc2ba3699ba536fa2,1.384261333366879e-07,30
4112d4c77afb3f120cd7500d2676bcd1b79a0c6b,0.00010502197148433781,3
412197cca063b103e205e4ea02ca749a5586c392,7.273840724952908e-05,10
4123a957123d1a0e96875981deab21c629030e80,8.074487809218383e-05,3
41272d4bd7f7fac3735e60a66c131b778bb71c89,5.5337482806618716e-05,3
413b44935a6b3aa503559d1d894adbf5cb73dd53,1.841641270868508e-05,10
4151c0ce5efed835ac393dfb65d9f115e37a4814,8.341923736314477e-05,3
41563bb5a8151ae40b76a3ee918a2ee0ed15c1fd,8.474549915015153e-05,10
415e376ce98f9f10344573f94e606ef994490b57,3.777004742596484e-08,30
417068865d431ee304b2245f7c1535484a79b1a0,0.0001111168746672391,3
41796208e760fea5d9d99131a83a66acb1946be1,5.3198700780223834e-06,10
4183c30e82fe308308106720e394ebf424e4ac0c,8.875992785118874e-05,3
4191a001d8d91c9f0aa6c82da3289e6ef18bcfcb,2.165287957445653e-07,30
419244e533193da8b3b1b97c9a5f9ff299dde036,1.6943581948969615e-07,30
41946c4e14387ccb0cc1f10e4453ad762df4c72d,9.573622259626194e-08,30
419e622df9ebd318f23ba5d97feb2e61d000ba6c,0.00015499199944094208,3
41a6c97e091c2b5e2b54e5f467a28fcbecea6203,1.4972474314162357e-05,10
41a778caad0c686d44d56d3847884e2406d81ccf,7.621117348617767e-08,30
41b261b9fb270f4ec86a0eedc50574e34637d26e,0.00021575757589461123,3
41bb564313b068db35d119b08a48bd8f41c72918,0.0001343599848950327,3
41cbb8652ee0421765d9ff1af0c0da4d116f7b60,7.345542199402134e-08,30
41d43bb519b38b790af2609c5b1afb134e50a889,7.933595235646009e-06,10
41e109d478d41c4eb374e9b1ad81a001dca999db,8.067217378572687e-08,30
41e571af574ab3b314d752353bd8cd0bb130ca2c,5.735949617759771e-08,30
41e75a8fb9276f59468692580f6f05e356b31dc8,7.704926658386529e-08,30
41f4508f7509004be4238184732a10dc13751189,0.00011875066771445396,3
41f512b9070ebf97aba8aba3466e1c7ce90addb7,5.0973992868369655e-08,30
41f8892e9b66e1d7a250e2e319726067065fe7f7,0.000138725463198621,3
41fc4ec864dea2a6c0cb71aa5281ae05e3c0bb2e,8.908993042491497e-07,30
41fd59f8f26225fed37bec0c5b74b68806009c70,5.511172027656229e-06,10
420639669dd80b268cb41a89a7693fdfc85441c6,4.263084631168025e-05,3
420c492d5718f76675c5784d21cefb7d97ab3f40,8.05022288141777e-05,3
4218b9c75d374d7cabcf259253db584d20f02099,8.965503457753296e-05,3
421aa9c3bedf56897f3b7529808ff77a1bf58885,1.4515805951062579e-05,10
4222bd34dac00063316ae61668d5e76b7dc31120,4.687127916705914e-05,3
422c0080b2a108cd3d23375ca370802fb2957a10,1.168740558600818e-05,10
423305c9f4d94cf48baafe66eb526ad0800d3a3d,0.00015984542535816266,3
4236d8a34239f7e797eda8925d546d90b5366336,3.921657529590811e-05,3
423cfb2996dc54ce469156e306ddda03b649d6b8,1.7044139934031693e-07,30
4248d00bc2b8dbd2e2ddad4f0e9ce9bffc7eb88d,7.371854176531952e-05,3
424b08c15336c9959949fe6d19b04db978c3e660,9.408237875145648e-06,10
4256e6cc9382f81fbcc0d030d625bdd726dfef5a,3.1950884271671285e-05,10
425e4de22158979907fd7d68dc3c12fbe0aa66f5,9.200273548332228e-05,10
426695f4e45ad88754a5d37e98dc73cd3e36aee1,5.59834090950167e-05,3
426d832b5d7316c9402ca6aada580508b568f092,2.552819414597355e-07,30
4270ef07490f06cf5e62fa60995d36500f723766,1.395840996584021e-05,10
427e343718c8f32b60a22b3c90cb0e5c3930b22f,4.433119026767049e-08,30
4283a219202cb4bee5c97ba9960e7fc656a4e976,5.8368673390475314e-06,10
42864c6fe0899841fa96c51a3962617ab25e72ef,7.790255785401945e-08,30
428bd179c119792dd8df1d345fc6e2c869e285c8,1.2227497389362117e-07,30
428f244324a7bd73f156d7dfaa06ff4e5390b28e,7.139383877733446e-08,30
42a2b80c50cdd2461f97c6df69b4b5170ae7f0f2,4.841896635968113e-05,3
42a442957ce423f1f90b45aabcf50965deb6e558,0.00010327193086322848,3
42a95699dd15b607478e5fc1da6810d97caadecf,1.535049155089717e-07,30
42ab0cd7c1f2a916cbabd4f3b4b665d03d3e02c7,8.392533844539561e-08,30
42c275502c3678fcf6fb27d3037dd1c822740483,1.243043313743434e-05,10
42cf976d96dd1561294927f2daaadd3955e41e25,0.00012739749912802958,3
42d0bc78b528a7c7a923f410654295decc003814,2.732223221177544e-05,10
42ddb6b76c32993ab6c552c8ef2c43e77c6916c7,2.3923127112788155e-05,10
42ec6640dfcba19e47aa97df902ac3c58247054c,7.822845569411613e-06,10
42f142bbea691609af56f2197233f9d5e87afa72,2.0562420360151832e-05,10
42faa0954a3c4e98693a9f2c22ea130d9598a17d,7.027595460430168e-05,3
42fe16eda2e1b5a4b5ddeee6a0878a3408a32d7b,0.0001698254063058574,3
4308d2e91ab847093d47973f45d522255ec2991c,7.743513783402958e-05,3
430c6ced07424c2a909b53e4445e423230abdf8a,1.5269410751475796e-07,30
4312509b295bd567ada679e9ac36b166b737eebf,6.875103842584905e-06,10
4314b9b983bc05b75efbd0e3a7c4c434d7dbf809,6.669419416112726e-05,3
432d81a5a84365d087ea71766da20133c81ad8be,0.00017272664469109313,3
4330601f677678758cd1b903d1f5f0421037e068,2.4752229047596557e-06,10
43375df99c24176cccabcd06670c82b2c06e5150,1.916031184785564e-05,10
43397731447e3123fbca6d5b317065e3db04cc70,3.418002105348319e-05,3
433fde5b9de2b042bd7b91f28ae41b67b6deff0d,9.789203294023461e-08,30
43482e1df256ce25bfdc1d230bef97a2de22ab1c,3.92109797814139e-07,30
43610bcfb6af46755be90c5960aa92d969aaa2e1,2.3775724383788786e-07,30
4363f84acb4296546276a6e77a74a9ead68b66b0,4.009657883195493e-08,30
43676beb2c1101cae87fb91944d9daea0ff0ebdf,0.00012738023881689534,3
437d69fea23b70416d55f17c3e7d5f8675d23182,5.12629784389025e-05,10
438cddeefe2acc4137c5839bfe3ba77b61da3a8a,5.15115116168893e-05,3
439b4dbe07a2a650a0e1bddb03ebb4b2ed8cbbef,7.985174666178479e-05,10
439fe03ba0cadbcdbb2e817edb8c33b775218446,1.0863243224022193e-07,30
43a70d236c858f531b52fd77d8a136fd6f8c279a,1.4541880143380295e-05,10
43a754f7b274b790363bac43afad61d542cf8fb7,1.331778968917303e-07,30
43ad8f484c544448400b9bcefa320e3d87d1073b,9.365626181376826e-08,30
43b06ca22126cbc3290f9b78b147e762e9b712f8,7.899922463308502e-05,3
43b518b956f113dce174c384f92716a42beaaa54,8.699554696014466e-05,3
43c1532a920a5625dc7fd748843cee92c48bf6b4,6.608901480076574e-05,3
43c2167a6bf697bb63e98ae392ea88bfadecb0d8,5.288333771845696e-05,3
43c3b724bdb8b361e16099a4dfae34beffac3fed,4.271402431475687e-05,10
43d5e8c2c9a56729d42d0b2599637fbe7724edf0,8.478654997229721e-05,3
43d79546f1c425fb9d5aad4e3807cdf7b6e5e009,7.524073785514408e-05,3
43d89ec9ac1b2c6b3eb4cbd2ac7135f13a794f71,8.028806279234087e-08,30
43e361b29cef888b76f5330d2f990d693bf0aa75,9.202707590440818e-08,30
43eab4abef4fcbfa57f6bc4fb184aba8d02e95b9,9.946024823664282e-05,3
43eb280e09926764dd2973f6dec16f5d2bc5a2dd,6.38372278656801e-08,30
43ecd8f551b3372c5df2f92a476e57359c4b75f9,5.981893556964917e-05,3
440d36dd451342f5237ce263e963515830db7e72,1.84952967120204e-07,30
441b284fbb5c7e96de32b6b10553ce8bb79f4baa,3.700241360395767e-05,3
4422438e81a883a12d218b8fd648ff1915ce4bea,5.562490245400574e-08,30
44302cf67191d5cc1991aa86359002e51de3f174,9.621960723876864e-05,3
443ca0fbd86ff276f00cd5d586d00a4d0a82e85f,3.972798506808576e-08,30
4442fac32d073c8b5e99eba79555fcfe11f629b6,7.983848547964103e-05,10
4446377f7a6af404e0b9f7edacc126403230bf21,2.2169702796609007e-07,30
44606913560507207efca9010bede53ab1eb1184,7.903991614697214e-05,3
446201f54fc8288af6fa385da72ef555c46c2a10,7.211433076841618e-05,3
446964c88a928342a19a7f8cc38a253e4804ca7b,1.0393824817936084e-07,30
44804c171f63368383c52a379133065b223c5853,1.036184328256653e-07,30
448174fd74e6242d642466b1556f03addb06b87f,0.0002834199001557803,3
448dd471a076383115e031e2c89938861b644960,1.549248361041013e-07,30
448e15e9a18cea743143c720009944725e3c8fd6,6.190023531159749e-05,3
4490a3c31bba1b72415c1746158efa58faa18dbd,5.988393614346756e-05,3
4490a90b0d4bd55b36716dfca6df4f133422ed08,4.870929102696056e-05,3
449436462e406625746108b40ddefed7185281f6,8.346492981293849e-05,3
449e09ddf05c76b81f48c89803c5da9b9754093b,4.6447396309822196e-05,3
449e3a29fcf2a0ab063579779f9484a8bd41b995,3.434477125391777e-07,30
44a26cc7208c475b32fd86d121e534f4a455c7e5,1.3779806819191302e-05,10
44c2048c0c6fd9a1144fc279bd9a99f21d7ece62,4.930164907284696e-05,10
44c64f535563863542a04e2a987ec889ac3dad52,7.479720772746648e-08,30
44c657bc754617f85742d41e3a3dcb03f85ab9c6,1.1494228449956867e-07,30
44c74141eff58c92c1f46a99531db90e2e702ab3,6.570578506833293e-05,10
44d38e4f4d07491a247a54b78b1b5abd6c2b497c,4.709483650612631e-05,3
44d8d22a5596213cce47240fbc9a0ea716278ed7,1.1509258772292332e-05,10
44de0f529cbbf812b757c6eab6f4fea42c9ef3ea,7.894293829297045e-05,3
44ec277ef77cb90bffefc54b6ca066ff338111ce,9.913995958484926e-08,30
450de3c466f1e3f41072781143daef7baa68b4a2,8.833448942151659e-08,30
450f08d9703649e1a9f99ee6f34ef94b44cc0c56,7.618748927601621e-08,30
45223ecf84c97bf19de91d72b97d0f677d7c0547,3.663814822073741e-05,3
45325bc989375570f02e4d42ed566dc661f7e1d1,7.970686041751519e-05,3
45333f403b9f0a5cb8cc50bb3a40a5c1f062476f,4.268704303784581e-07,30
45339d0a0b1301cd0e114c30c5f50d49c2bf52d7,5.8864204539440896e-08,30
453a52ffa897ba50e6e7371b4b814e7edd646ef7,4.2789371909737535e-08,30
453cf43002976d54dfe69f32ab5b8f310cd5a4e0,5.397676873146779e-05,3
45415f4bc4464bb2707eef2d0f20a7d969fb10fe,6.221456361668801e-08,30
454c706041c8b48a979b6ce72a0b983cc7f07209,3.742137223188377e-05,10
455bd392f822006cbad6257be027db5c8f747af8,3.2991061877417645e-06,10
456116237c1f5c22b15960d3349276a46d7c16a7,8.351751951774608e-05,3
4565fd99391226354dc5773e587790269de879d9,8.403389293788734e-05,3
